customer_id,tenure_months,monthly_charges,contract_type,support_calls,payment_method,international_plan,churned
C100513,58,89.82,month-to-month,3,electronic_check,no,1
C100514,69,47.86,month-to-month,0,bank_transfer,no,0
C100515,8,90.89,month-to-month,1,bank_transfer,no,1
C100516,63,114.81,one-year,1,credit_card,no,0
C100517,5,29.16,one-year,1,credit_card,no,1
C100518,34,52.62,month-to-month,4,electronic_check,no,1
C100519,43,43.47,one-year,1,credit_card,yes,0
C100520,26,59.33,month-to-month,3,credit_card,no,1
C100521,11,94.23,month-to-month,4,bank_transfer,no,1
C100522,14,67.42,two-year,3,electronic_check,no,1
C100523,59,77.07,month-to-month,3,bank_transfer,yes,1
C100524,23,51.42,month-to-month,2,credit_card,no,1
C100525,23,34.13,month-to-month,2,credit_card,no,1
C100526,66,46.69,month-to-month,1,electronic_check,no,0
C100527,11,105.97,one-year,3,credit_card,no,1
C100528,65,80.24,two-year,0,bank_transfer,no,0
C100529,66,57.8,one-year,1,electronic_check,no,0
C100530,43,98.99,one-year,1,bank_transfer,no,0
C100531,12,26.45,month-to-month,1,credit_card,no,0
C100532,12,45.39,one-year,2,electronic_check,no,1
C100533,21,43.01,month-to-month,1,electronic_check,no,1
C100534,41,,month-to-month,3,bank_transfer,no,1
C100535,11,90.61,two-year,2,electronic_check,no,1
C100536,33,81.78,month-to-month,1,electronic_check,no,1
C100537,9,20.5,month-to-month,3,electronic_check,no,1
C100538,39,38.43,month-to-month,0,bank_transfer,no,0
C100539,2,83.55,two-year,3,credit_card,no,1
C100540,51,57.97,month-to-month,0,electronic_check,no,1
C100541,4,112.43,month-to-month,3,electronic_check,no,1
C100542,14,96.47,two-year,1,electronic_check,no,1
C100543,13,64.74,month-to-month,1,bank_transfer,no,1
C100544,60,94.95,two-year,1,electronic_check,no,0
C100545,4,117.54,month-to-month,1,credit_card,no,1
C100546,31,66.1,one-year,1,credit_card,no,0
C100547,42,84.25,two-year,2,bank_transfer,no,0
C100548,37,111.87,month-to-month,0,electronic_check,no,1
C100549,49,44.87,one-year,1,credit_card,no,0
C100550,58,108.66,month-to-month,1,credit_card,no,0
C100551,28,29.75,one-year,3,electronic_check,yes,1
C100552,59,84.84,two-year,3,bank_transfer,no,0
C100553,23,98.28,one-year,3,electronic_check,no,1
C100554,70,81.46,two-year,1,bank_transfer,no,0
C100555,36,69.55,one-year,2,bank_transfer,no,1
C100556,53,81.73,one-year,1,credit_card,no,0
C100557,63,35.17,month-to-month,1,electronic_check,no,0
C100558,57,41.56,one-year,3,credit_card,yes,0
C100559,61,46.99,two-year,2,bank_transfer,no,0
C100560,39,79.78,one-year,1,bank_transfer,no,0
C100561,4,64.19,month-to-month,3,electronic_check,yes,1
C100562,36,44.45,month-to-month,0,electronic_check,yes,1
C100563,13,108.28,one-year,1,electronic_check,no,1
C100564,64,57.39,two-year,1,credit_card,no,0
C100565,17,64.6,month-to-month,2,credit_card,no,1
C100566,17,60.97,month-to-month,1,electronic_check,no,1
C100567,18,38.19,month-to-month,2,electronic_check,no,1
C100568,46,93.16,month-to-month,2,bank_transfer,yes,1
C100569,41,64.85,two-year,2,electronic_check,no,0
C100570,68,21.63,month-to-month,0,credit_card,yes,0
C100571,30,116.4,month-to-month,0,bank_transfer,no,0
C100572,21,101.58,month-to-month,2,credit_card,no,1
C100573,4,92.36,month-to-month,2,electronic_check,no,1
C100574,1,106.91,two-year,3,electronic_check,no,1
C100575,27,110.68,month-to-month,0,credit_card,no,1
C100576,66,53.75,month-to-month,1,electronic_check,no,0
C100577,38,81.1,month-to-month,2,credit_card,yes,1
C100578,64,80.88,two-year,1,electronic_check,no,0
C100579,8,46.73,two-year,4,credit_card,no,1
C100580,7,42.2,month-to-month,0,electronic_check,no,1
C100581,60,31.39,one-year,4,bank_transfer,no,0
C100582,8,85.93,month-to-month,2,credit_card,no,1
C100583,4,98.09,one-year,1,credit_card,no,1
C100584,29,96.1,month-to-month,2,bank_transfer,no,1
C100585,66,51.63,two-year,1,credit_card,no,0
C100586,49,40.53,two-year,2,bank_transfer,yes,0
C100587,8,65.36,month-to-month,1,electronic_check,no,1
C100588,60,74.68,month-to-month,1,electronic_check,no,0
C100589,60,111.91,month-to-month,1,bank_transfer,yes,0
C100590,57,107.48,month-to-month,2,electronic_check,yes,1
C100591,65,111.61,month-to-month,1,electronic_check,no,0
C100592,18,105.03,month-to-month,3,bank_transfer,no,1
C100593,70,116.46,two-year,3,credit_card,no,0
C100594,23,66.55,month-to-month,2,electronic_check,no,1
C100595,57,24.75,two-year,3,credit_card,no,0
C100596,42,28.36,month-to-month,3,bank_transfer,no,1
C100597,56,59.03,month-to-month,3,electronic_check,no,1
C100598,45,45.77,month-to-month,1,bank_transfer,no,0
C100599,46,36.99,two-year,0,bank_transfer,yes,0
C100600,44,115.32,month-to-month,2,bank_transfer,no,1
C100601,56,39.54,month-to-month,6,bank_transfer,no,1
C100602,53,115.94,one-year,1,electronic_check,no,0
C100603,10,96.08,one-year,2,electronic_check,no,1
C100604,59,84.09,one-year,1,electronic_check,no,0
C100605,39,87.6,month-to-month,4,credit_card,no,1
C100606,23,53.15,month-to-month,1,credit_card,yes,1
C100607,37,84.64,two-year,2,bank_transfer,no,0
C100608,69,38.67,one-year,0,electronic_check,no,0
C100609,61,113.77,one-year,1,bank_transfer,no,0
C100610,60,50.18,month-to-month,1,credit_card,no,0
C100611,33,45.52,month-to-month,4,credit_card,yes,1
C100612,56,91.12,two-year,3,credit_card,no,0
C100613,28,85.64,one-year,0,electronic_check,no,0
C100614,49,65.13,month-to-month,2,electronic_check,no,1
C100615,46,83.24,two-year,1,bank_transfer,yes,0
C100616,18,35.95,one-year,1,bank_transfer,no,0
C100617,19,87.33,month-to-month,1,credit_card,no,1
C100618,5,47.06,month-to-month,1,electronic_check,no,1
C100619,10,47.28,one-year,1,bank_transfer,no,1
C100620,31,36.22,month-to-month,3,electronic_check,yes,1
C100621,34,53.24,one-year,0,bank_transfer,yes,0
C100622,12,53.13,one-year,6,bank_transfer,no,1
C100623,30,65.42,month-to-month,4,bank_transfer,no,1
C100624,43,,two-year,1,bank_transfer,no,0
C100625,17,39.3,month-to-month,2,electronic_check,no,1
C100626,25,74.17,month-to-month,2,bank_transfer,no,1
C100627,27,32.89,one-year,1,electronic_check,no,1
C100628,36,88.89,one-year,3,electronic_check,no,1
C100629,27,114.39,month-to-month,1,bank_transfer,no,1
C100630,53,62.68,one-year,2,credit_card,no,0
C100631,24,110.11,two-year,3,electronic_check,no,1
C100632,31,29.83,two-year,5,electronic_check,no,1
C100633,27,24.3,two-year,3,electronic_check,no,0
C100634,13,92.14,month-to-month,3,electronic_check,no,1
C100635,49,96.1,month-to-month,1,credit_card,no,0
C100636,17,104.31,one-year,1,electronic_check,no,1
C100637,22,25.68,month-to-month,0,credit_card,no,0
C100638,57,97.69,one-year,0,credit_card,no,0
C100639,68,57.65,month-to-month,0,credit_card,no,0
C100640,48,50.33,month-to-month,0,credit_card,no,0
C100641,66,37.3,month-to-month,2,credit_card,yes,1
C100642,61,119.6,month-to-month,4,credit_card,no,1
C100643,35,26.37,month-to-month,3,bank_transfer,no,1
C100644,55,102.7,one-year,1,bank_transfer,no,0
C100645,24,83.95,one-year,1,bank_transfer,no,0
C100646,33,93.51,month-to-month,2,credit_card,no,1
C100647,39,91.17,month-to-month,0,electronic_check,yes,1
C100648,69,105.84,two-year,1,credit_card,no,0
C100649,61,38.38,month-to-month,2,bank_transfer,yes,1
C100650,35,20.08,month-to-month,0,credit_card,no,0
C100651,47,79.85,month-to-month,1,credit_card,no,1
C100652,15,55.39,one-year,3,credit_card,no,1
C100653,58,32.38,two-year,0,electronic_check,no,0
C100654,40,38.61,one-year,2,credit_card,no,0
C100655,38,53.17,two-year,2,bank_transfer,no,0
C100656,55,27.02,two-year,1,bank_transfer,no,0
C100657,45,25.69,month-to-month,3,credit_card,yes,1
C100658,6,111.6,month-to-month,0,bank_transfer,no,1
C100659,21,51.21,month-to-month,3,credit_card,no,1
C100660,13,118.22,month-to-month,1,credit_card,no,1
C100661,53,116.44,one-year,1,electronic_check,no,1
C100662,3,34.26,month-to-month,1,bank_transfer,no,1
C100663,15,91.49,month-to-month,1,bank_transfer,no,1
C100664,43,80.08,month-to-month,1,credit_card,no,1
C100665,50,89.06,one-year,1,bank_transfer,no,1
C100666,36,29.62,one-year,2,electronic_check,no,0
C100667,62,38.86,two-year,2,electronic_check,no,0
C100668,66,27.66,month-to-month,5,credit_card,no,0
C100669,10,80.41,month-to-month,2,electronic_check,no,1
C100670,68,118.66,two-year,2,credit_card,yes,0
C100671,44,87.2,one-year,4,electronic_check,no,1
C100672,46,91.08,one-year,3,bank_transfer,no,1
C100673,7,118.46,month-to-month,2,electronic_check,no,1
C100674,45,87.8,month-to-month,3,bank_transfer,no,1
C100675,52,24.02,two-year,3,electronic_check,no,0
C100676,42,106.7,one-year,2,electronic_check,no,1
C100677,6,56.47,one-year,1,credit_card,no,0
C100678,38,20.44,month-to-month,4,electronic_check,no,1
C100679,67,70.72,month-to-month,2,bank_transfer,no,0
C100680,52,113.7,month-to-month,2,credit_card,no,1
C100681,10,45.73,one-year,1,bank_transfer,no,1
C100682,69,69.15,month-to-month,3,credit_card,no,0
C100683,69,37.38,month-to-month,1,bank_transfer,no,0
C100684,13,25.77,month-to-month,1,bank_transfer,no,1
C100685,57,28.05,two-year,2,bank_transfer,no,0
C100686,29,92.7,month-to-month,5,bank_transfer,no,1
C100687,43,106.41,month-to-month,2,bank_transfer,yes,1
C100688,32,34.33,one-year,5,electronic_check,no,0
C100689,56,48.83,two-year,2,bank_transfer,no,0
C100690,71,39.5,one-year,0,credit_card,no,0
C100691,57,22.69,two-year,2,bank_transfer,no,0
C100692,67,75.34,month-to-month,1,electronic_check,no,1
C100693,68,89.99,two-year,2,bank_transfer,no,0
C100694,7,84.79,two-year,1,credit_card,no,1
C100695,18,58.81,month-to-month,1,electronic_check,yes,1
C100696,52,75.5,one-year,4,bank_transfer,no,1
C100697,42,29.41,month-to-month,2,bank_transfer,no,1
C100698,4,35.43,month-to-month,1,credit_card,no,1
C100699,7,113.18,month-to-month,1,electronic_check,no,1
C100700,37,96.15,month-to-month,0,credit_card,no,0
C100701,44,112.27,two-year,3,bank_transfer,no,0
C100702,12,111.67,month-to-month,0,bank_transfer,no,1
C100703,13,84.94,one-year,0,bank_transfer,no,0
C100704,10,112.82,month-to-month,0,credit_card,no,1
C100705,41,61.67,month-to-month,1,electronic_check,no,1
C100706,1,20.36,month-to-month,1,bank_transfer,no,0
C100707,41,26.26,month-to-month,2,electronic_check,no,1
C100708,34,30.95,one-year,2,electronic_check,no,0
C100709,34,29.54,two-year,1,electronic_check,no,0
C100710,49,55.17,month-to-month,2,bank_transfer,yes,1
C100711,38,90.13,two-year,1,electronic_check,no,0
C100712,52,99.06,one-year,3,bank_transfer,yes,1
C100713,55,79.02,one-year,0,bank_transfer,yes,0
C100714,66,34.64,month-to-month,4,bank_transfer,no,0
C100715,57,94.79,month-to-month,5,electronic_check,no,1
C100716,37,55.48,two-year,2,credit_card,no,0
C100717,35,21.3,one-year,2,electronic_check,no,0
C100718,17,48.06,month-to-month,0,credit_card,no,0
C100719,43,53.06,two-year,3,electronic_check,no,0
C100720,10,47.42,month-to-month,1,credit_card,no,0
C100721,67,101.19,one-year,1,electronic_check,no,0
C100722,60,95.99,month-to-month,2,electronic_check,no,0
C100723,9,89.56,two-year,3,electronic_check,no,1
C100724,56,33.9,month-to-month,1,electronic_check,no,1
C100725,9,100.78,month-to-month,3,bank_transfer,no,1
C100726,52,87.72,one-year,2,electronic_check,no,1
C100727,7,39.48,month-to-month,2,bank_transfer,yes,1
C100728,35,84.81,two-year,1,credit_card,no,0
C100729,47,68.35,one-year,0,bank_transfer,no,0
C100730,52,63.94,month-to-month,3,credit_card,no,0
C100731,30,31.21,month-to-month,3,bank_transfer,no,0
C100732,66,71.83,two-year,3,credit_card,no,0
C100733,55,29.99,one-year,2,credit_card,no,0
C100734,15,36.43,two-year,0,electronic_check,no,0
C100735,48,33.25,month-to-month,1,electronic_check,no,0
C100736,52,115.41,two-year,1,bank_transfer,yes,0
C100737,24,48.49,month-to-month,0,bank_transfer,yes,1
C100738,53,55.52,one-year,0,bank_transfer,no,0
C100739,64,52.21,month-to-month,0,bank_transfer,no,0
C100740,59,109.83,month-to-month,0,electronic_check,no,1
C100741,55,76.3,two-year,2,credit_card,no,0
C100742,46,111.92,two-year,2,bank_transfer,no,1
C100743,20,49.99,month-to-month,1,credit_card,no,0
C100744,57,31.48,two-year,1,electronic_check,no,0
C100745,26,75.62,month-to-month,0,bank_transfer,no,1
C100746,38,54.55,month-to-month,3,electronic_check,no,1
C100747,23,100.19,month-to-month,2,bank_transfer,yes,1
C100748,23,107.94,month-to-month,2,credit_card,no,1
C100749,12,67.26,month-to-month,1,credit_card,yes,1
C100750,69,117.14,month-to-month,1,electronic_check,no,0
C100751,11,75.3,month-to-month,0,credit_card,no,1
C100752,7,47.09,one-year,2,electronic_check,no,1
C100753,67,68.9,two-year,6,bank_transfer,no,1
C100754,40,23.73,one-year,1,credit_card,yes,0
C100755,32,100.4,month-to-month,0,credit_card,no,1
C100756,53,30.14,one-year,1,electronic_check,no,0
C100757,28,50.87,month-to-month,3,credit_card,no,1
C100758,10,76.53,one-year,2,credit_card,no,0
C100759,52,24.3,one-year,0,electronic_check,no,0
C100760,13,27.93,month-to-month,2,bank_transfer,no,1
C100761,40,89.61,month-to-month,1,electronic_check,yes,1
C100762,68,27.18,two-year,2,credit_card,no,0
C100763,67,67.71,two-year,2,electronic_check,no,0
C100764,26,53.87,one-year,1,credit_card,no,0
C100765,56,42.81,two-year,0,credit_card,no,0
C100766,44,38.88,two-year,1,credit_card,no,0
C100767,35,96.34,month-to-month,2,credit_card,no,1
C100768,10,115.15,one-year,3,bank_transfer,yes,1
C100769,27,34.02,month-to-month,2,credit_card,no,1
C100770,47,115.97,month-to-month,0,bank_transfer,no,0
C100771,71,79.48,month-to-month,0,bank_transfer,no,0
C100772,1,84.17,two-year,1,electronic_check,no,1
C100773,51,90.99,one-year,3,credit_card,no,0
C100774,61,90.41,month-to-month,0,credit_card,no,0
C100775,68,101.98,month-to-month,2,credit_card,no,0
C100776,31,,month-to-month,1,bank_transfer,no,1
C100777,9,73.34,one-year,1,bank_transfer,no,1
C100778,20,52.38,two-year,0,credit_card,no,0
C100779,61,30.53,month-to-month,2,bank_transfer,no,0
C100780,63,86.46,month-to-month,3,bank_transfer,no,0
C100781,46,23.36,one-year,1,bank_transfer,no,0
C100782,9,47.56,month-to-month,2,bank_transfer,no,1
C100783,9,29.42,month-to-month,0,bank_transfer,no,1
C100784,34,39.07,month-to-month,1,electronic_check,yes,1
C100785,42,83.87,month-to-month,0,electronic_check,no,1
C100786,3,82.85,month-to-month,1,electronic_check,no,1
C100787,49,62.11,two-year,3,bank_transfer,no,0
C100788,39,29.02,month-to-month,2,credit_card,no,1
C100789,1,63.34,month-to-month,2,credit_card,no,1
C100790,7,55.27,one-year,1,bank_transfer,yes,1
C100791,33,92.05,two-year,1,bank_transfer,no,0
C100792,52,77.9,month-to-month,3,bank_transfer,yes,1
C100793,59,69.16,month-to-month,2,credit_card,no,0
C100794,31,68.7,one-year,0,electronic_check,no,0
C100795,21,116.63,month-to-month,2,credit_card,no,1
C100796,69,95.63,one-year,0,bank_transfer,no,0
C100797,33,69.7,month-to-month,0,bank_transfer,no,0
C100798,23,67.92,month-to-month,0,bank_transfer,no,0
C100799,32,22.65,month-to-month,2,credit_card,no,0
C100800,1,114.25,one-year,1,bank_transfer,yes,1
C100801,22,51.92,month-to-month,3,credit_card,no,1
C100802,37,45.59,month-to-month,1,electronic_check,yes,1
C100803,66,119.94,month-to-month,1,electronic_check,yes,0
C100804,53,91.87,one-year,2,electronic_check,no,0
C100805,56,24.74,month-to-month,4,electronic_check,no,1
C100806,39,26.19,one-year,2,electronic_check,no,0
C100807,8,22.55,one-year,2,credit_card,no,0
C100808,28,79.96,month-to-month,4,electronic_check,no,1
C100809,71,27.16,two-year,1,bank_transfer,yes,0
C100810,4,113.34,two-year,5,credit_card,no,1
C100811,63,113.69,month-to-month,2,electronic_check,no,1
C100812,49,74.61,month-to-month,0,electronic_check,no,0
C100813,21,81.66,month-to-month,0,credit_card,no,0
C100814,56,49.19,month-to-month,1,electronic_check,no,0
C100815,60,26.4,month-to-month,1,electronic_check,no,0
C100816,4,93.75,two-year,5,bank_transfer,no,1
C100817,8,30.18,two-year,0,credit_card,no,0
C100818,48,28.56,month-to-month,0,electronic_check,no,0
C100819,71,51.12,month-to-month,0,electronic_check,no,0
C100820,2,21.25,month-to-month,1,credit_card,no,0
C100821,48,63.4,month-to-month,2,credit_card,no,0
C100822,10,90.77,month-to-month,7,credit_card,no,1
C100823,47,100.13,two-year,2,credit_card,no,0
C100824,45,80.43,two-year,0,bank_transfer,no,0
C100825,7,104.69,month-to-month,0,electronic_check,no,1
C100826,49,60.65,one-year,1,electronic_check,no,0
C100827,64,104.88,one-year,2,electronic_check,no,0
C100828,62,70.65,two-year,1,credit_card,no,0
C100829,3,42.3,month-to-month,1,credit_card,no,1
C100830,18,114.41,month-to-month,1,credit_card,no,1
C100831,18,47.5,one-year,5,electronic_check,no,1
C100832,33,22.62,month-to-month,0,credit_card,yes,0
C100833,11,44.27,one-year,3,electronic_check,no,1
C100834,61,56.67,month-to-month,1,bank_transfer,no,0
C100835,56,55.13,one-year,1,bank_transfer,no,0
C100836,58,72.47,two-year,1,electronic_check,no,0
C100837,15,108.31,month-to-month,0,credit_card,no,1
C100838,2,49.23,month-to-month,1,bank_transfer,no,1
C100839,65,72.08,one-year,1,credit_card,no,0
C100840,21,54.01,month-to-month,2,credit_card,no,1
C100841,47,102.18,one-year,1,electronic_check,no,0
C100842,65,35.76,one-year,4,bank_transfer,yes,0
C100843,3,30.35,month-to-month,1,credit_card,no,1
C100844,1,70.3,two-year,1,credit_card,no,0
C100845,1,87.19,month-to-month,1,credit_card,no,1
C100846,12,99.55,one-year,5,electronic_check,no,1
C100847,4,78.96,month-to-month,1,credit_card,no,1
C100848,59,97.38,month-to-month,3,electronic_check,no,1
C100849,44,59.27,month-to-month,1,credit_card,no,0
C100850,70,23.29,two-year,2,bank_transfer,no,0
C100851,57,31.61,two-year,2,bank_transfer,no,0
C100852,69,23.87,two-year,0,credit_card,no,0
C100853,17,52.89,month-to-month,5,bank_transfer,no,1
C100854,21,69.55,month-to-month,3,credit_card,no,1
C100855,61,55.63,one-year,0,credit_card,no,0
C100856,18,76.06,one-year,0,credit_card,no,0
C100857,5,68.06,month-to-month,2,credit_card,no,1
C100858,48,87.79,two-year,3,electronic_check,yes,0
C100859,57,86.7,month-to-month,4,credit_card,no,1
C100860,69,51.81,month-to-month,0,bank_transfer,no,0
C100861,66,54.62,two-year,2,credit_card,yes,0
C100862,9,78.51,month-to-month,3,credit_card,no,1
C100863,55,79.64,month-to-month,2,credit_card,yes,0
C100864,61,,one-year,0,bank_transfer,no,0
C100865,50,53.03,two-year,2,electronic_check,no,0
C100866,59,89.4,month-to-month,1,bank_transfer,no,1
C100867,60,84.74,one-year,2,credit_card,no,0
C100868,32,33.51,month-to-month,0,credit_card,no,0
C100869,3,64.1,month-to-month,1,credit_card,no,0
C100870,33,109.27,month-to-month,1,credit_card,no,1
C100871,15,23.63,month-to-month,0,bank_transfer,no,1
C100872,9,105.52,month-to-month,1,bank_transfer,no,1
C100873,9,36.32,month-to-month,3,electronic_check,no,1
C100874,50,70.72,one-year,2,credit_card,no,0
C100875,36,62.43,one-year,5,electronic_check,no,1
C100876,39,21.01,one-year,1,credit_card,no,0
C100877,53,111.54,two-year,4,electronic_check,no,0
C100878,39,65.49,month-to-month,1,electronic_check,no,0
C100879,45,115.43,month-to-month,2,credit_card,no,1
C100880,7,48.67,month-to-month,2,credit_card,yes,1
C100881,61,106.63,one-year,3,credit_card,no,0
C100882,32,112.24,month-to-month,0,electronic_check,no,1
C100883,12,75.68,month-to-month,0,credit_card,yes,1
C100884,58,40.27,month-to-month,1,credit_card,no,0
C100885,53,,month-to-month,2,credit_card,no,0
C100886,4,74.9,two-year,2,credit_card,no,0
C100887,14,114.45,one-year,1,electronic_check,no,1
C100888,2,63.93,month-to-month,2,credit_card,no,1
C100889,20,46.85,one-year,2,bank_transfer,no,0
